archivo_origen,año,bodega,categoria_busqueda,categoria_calidad,descuento,disponibilidad,nombre_completo,nombre_vino,num_reviews,pagina,posicion,posicion_global,posicion_pagina,precio_eur,precio_original,rating,region,session_id,timestamp,tipo_vino,url
vinos_blancos_generados_20250717_122456.csv,2021.0,Shaya,Treixadura_Jumilla,Exceptional,,Disponible,"Shaya Treixadura 2021 Jumilla, España Frutal 4.69",Shaya Treixadura,79.0,3.0,63.0,63.0,16.0,27.84,,4.69,Jumilla,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/shaya-treixadura/w/850321?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Pazo de Señoráns,Pedro Ximénez_Valencia,Great Value,,Disponible,"Pazo de Señoráns Pedro Ximénez 2020 Valencia, España Joven 4.49",Pazo de Señoráns Pedro Ximénez,1544.0,3.0,64.0,64.0,17.0,14.62,,4.49,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-senoráns-pedro ximénez/w/859624?year=2020
vinos_blancos_generados_20250717_122456.csv,2018.0,Granbazan,Viura_Navarra,Good Value,,Disponible,"Granbazan Viura 2018 Navarra, España Elegante 4.15",Granbazan Viura,1352.0,3.0,65.0,65.0,18.0,17.97,,4.15,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/granbazan-viura/w/162320?year=2018
vinos_blancos_generados_20250717_122456.csv,2022.0,Castro Martín,Macabeo_Rueda,Good Value,,Disponible,"Castro Martín Macabeo 2022 Rueda, España Equilibrado 4.13",Castro Martín Macabeo,346.0,3.0,66.0,66.0,19.0,11.04,,4.13,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/castro-martín-macabeo/w/863723?year=2022
vinos_blancos_generados_20250717_122456.csv,2019.0,Condes de Albarei,Albariño_Rioja,Great Value,,Disponible,"Condes de Albarei Albariño 2019 Rioja, España Expresivo 4.43",Condes de Albarei Albariño,1195.0,3.0,67.0,67.0,20.0,25.88,,4.43,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/condes-de-albarei-albariño/w/845427?year=2019
vinos_blancos_generados_20250717_122456.csv,2020.0,Sumarroca,Godello_Valdeorras,Great Value,,Disponible,"Sumarroca Godello 2020 Valdeorras, España Equilibrado 4.43",Sumarroca Godello,1128.0,3.0,68.0,68.0,21.0,32.32,,4.43,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-godello/w/301622?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Castro Martín,Viura_Empordà,Average,,Disponible,"Castro Martín Viura 2023 Empordà, España Cítrico 3.87",Castro Martín Viura,1330.0,3.0,69.0,69.0,22.0,29.69,,3.87,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/castro-martín-viura/w/623940?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Itsasmendi,Gewürztraminer_Cava,Good Value,,Disponible,"Itsasmendi Gewürztraminer 2021 Cava, España Intenso 4.11",Itsasmendi Gewürztraminer,1932.0,3.0,70.0,70.0,23.0,25.35,,4.11,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/itsasmendi-gewürztraminer/w/301934?year=2021
vinos_blancos_generados_20250717_122456.csv,2021.0,Lapola,Tempranillo Blanco_Penedès,Average,,Disponible,"Lapola Tempranillo Blanco 2021 Penedès, España Equilibrado 3.86",Lapola Tempranillo Blanco,1317.0,3.0,71.0,71.0,24.0,36.75,,3.86,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lapola-tempranillo blanco/w/356538?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo Baión,Tempranillo Blanco_Terra Alta,Average,,Disponible,"Pazo Baión Tempranillo Blanco 2023 Terra Alta, España Mineral 3.8",Pazo Baión Tempranillo Blanco,365.0,4.0,72.0,72.0,1.0,14.51,,3.8,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-baión-tempranillo blanco/w/103923?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Coto de Gomariz,Chardonnay_Penedès,Exceptional,,Disponible,"Coto de Gomariz Chardonnay 2020 Penedès, España Complejo 4.7",Coto de Gomariz Chardonnay,1364.0,4.0,73.0,73.0,2.0,12.67,,4.7,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-chardonnay/w/238799?year=2020
vinos_blancos_generados_20250717_122456.csv,2020.0,Terras Gauda,Verdejo_Penedès,Exceptional,,Disponible,"Terras Gauda Verdejo 2020 Penedès, España Cítrico 4.75",Terras Gauda Verdejo,1586.0,4.0,74.0,74.0,3.0,19.99,,4.75,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/terras-gauda-verdejo/w/141462?year=2020
vinos_blancos_generados_20250717_122456.csv,2018.0,Raventós i Blanc,Godello_Navarra,Exceptional,,Disponible,"Raventós i Blanc Godello 2018 Navarra, España Elegante 4.6",Raventós i Blanc Godello,893.0,4.0,75.0,75.0,4.0,12.56,,4.6,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/raventós-i-blanc-godello/w/831673?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Torres Waltraud,Sauvignon Blanc_Cava,Good Value,,Disponible,"Torres Waltraud Sauvignon Blanc 2021 Cava, España Floral 4.08",Torres Waltraud Sauvignon Blanc,1483.0,4.0,76.0,76.0,5.0,15.91,,4.08,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/torres-waltraud-sauvignon blanc/w/905348?year=2021
vinos_blancos_generados_20250717_122456.csv,2018.0,Pago de Tharsys,Godello_Penedès,Good Value,,Disponible,"Pago de Tharsys Godello 2018 Penedès, España Complejo 4.01",Pago de Tharsys Godello,1061.0,4.0,77.0,77.0,6.0,26.82,,4.01,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pago-de-tharsys-godello/w/530936?year=2018
vinos_blancos_generados_20250717_122456.csv,2023.0,Naia,Pedro Ximénez_Somontano,Exceptional,,Disponible,"Naia Pedro Ximénez 2023 Somontano, España Crianza sobre lías 4.79",Naia Pedro Ximénez,1512.0,4.0,78.0,78.0,7.0,20.91,,4.79,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/naia-pedro ximénez/w/704927?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Gramona,Viura_Navarra,Great Value,,Disponible,"Gramona Viura 2018 Navarra, España Elegante 4.47",Gramona Viura,799.0,4.0,79.0,79.0,8.0,16.69,,4.47,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/gramona-viura/w/605623?year=2018
vinos_blancos_generados_20250717_122456.csv,2019.0,Torres Waltraud,Xarel·lo_Penedès,Great Value,,Disponible,"Torres Waltraud Xarel·lo 2019 Penedès, España Frescura atlántica 4.23",Torres Waltraud Xarel·lo,1948.0,4.0,80.0,80.0,9.0,35.99,,4.23,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/torres-waltraud-xarel·lo/w/534490?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,Hermanos Lurton,Verdejo_Campo de Borja,Good Value,,Disponible,"Hermanos Lurton Verdejo 2021 Campo de Borja, España Elegante 4.05",Hermanos Lurton Verdejo,1125.0,4.0,81.0,81.0,10.0,13.19,,4.05,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-verdejo/w/347277?year=2021
vinos_blancos_generados_20250717_122456.csv,2019.0,Belondrade y Lurton,Albariño_Alicante,Average,,Disponible,"Belondrade y Lurton Albariño 2019 Alicante, España Floral 3.92",Belondrade y Lurton Albariño,337.0,4.0,82.0,82.0,11.0,22.78,,3.92,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/belondrade-y-lurton-albariño/w/411773?year=2019
vinos_blancos_generados_20250717_122456.csv,2022.0,Terras Gauda,Viura_Ribeiro,Exceptional,,Disponible,"Terras Gauda Viura 2022 Ribeiro, España Frescura atlántica 4.78",Terras Gauda Viura,1579.0,4.0,83.0,83.0,12.0,18.61,,4.78,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/terras-gauda-viura/w/902137?year=2022
vinos_blancos_generados_20250717_122456.csv,2021.0,Marqués de Griñón,Albariño_Monterrei,Good Value,,Disponible,"Marqués de Griñón Albariño 2021 Monterrei, España Fermentado en barrica 4.1",Marqués de Griñón Albariño,162.0,4.0,84.0,84.0,13.0,16.73,,4.1,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-grinón-albariño/w/570819?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Coto de Gomariz,Verdejo_Somontano,Exceptional,,Disponible,"Coto de Gomariz Verdejo 2023 Somontano, España Delicado 4.71",Coto de Gomariz Verdejo,1480.0,4.0,85.0,85.0,14.0,21.28,,4.71,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-verdejo/w/133138?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Naia,Verdejo_Alicante,Great Value,,Disponible,"Naia Verdejo 2019 Alicante, España Fermentado en barrica 4.33",Naia Verdejo,351.0,4.0,86.0,86.0,15.0,16.56,,4.33,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/naia-verdejo/w/128839?year=2019
vinos_blancos_generados_20250717_122456.csv,2022.0,Itsasmendi,Verdejo_Alella,Average,,Disponible,"Itsasmendi Verdejo 2022 Alella, España Joven 3.87",Itsasmendi Verdejo,757.0,4.0,87.0,87.0,16.0,17.37,,3.87,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/itsasmendi-verdejo/w/340196?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Sumarroca,Gewürztraminer_Monterrei,Average,,Disponible,"Sumarroca Gewürztraminer 2022 Monterrei, España Frescura atlántica 3.95",Sumarroca Gewürztraminer,324.0,4.0,88.0,88.0,17.0,27.74,,3.95,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/sumarroca-gewürztraminer/w/945583?year=2022
vinos_blancos_generados_20250717_122456.csv,2021.0,Torres Waltraud,Godello_Valdeorras,Average,,Disponible,"Torres Waltraud Godello 2021 Valdeorras, España Joven 3.86",Torres Waltraud Godello,714.0,4.0,89.0,89.0,18.0,26.77,,3.86,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/torres-waltraud-godello/w/893049?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Hermanos Lurton,Tempranillo Blanco_Terra Alta,Great Value,,Disponible,"Hermanos Lurton Tempranillo Blanco 2022 Terra Alta, España Frutal 4.26",Hermanos Lurton Tempranillo Blanco,1933.0,4.0,90.0,90.0,19.0,8.62,,4.26,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-tempranillo blanco/w/212814?year=2022
vinos_blancos_generados_20250717_122456.csv,2021.0,Pazo de Señoráns,Tempranillo Blanco_Terra Alta,Exceptional,,Disponible,"Pazo de Señoráns Tempranillo Blanco 2021 Terra Alta, España Delicado 4.72",Pazo de Señoráns Tempranillo Blanco,715.0,4.0,91.0,91.0,20.0,18.43,,4.72,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-senoráns-tempranillo blanco/w/412235?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,García Viadero,Gewürztraminer_Cava,Average,,Disponible,"García Viadero Gewürztraminer 2023 Cava, España Floral 3.92",García Viadero Gewürztraminer,510.0,4.0,92.0,92.0,21.0,18.01,,3.92,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-gewürztraminer/w/300555?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Pazo San Mauro,Treixadura_Campo de Borja,Great Value,,Disponible,"Pazo San Mauro Treixadura 2021 Campo de Borja, España Frutal 4.32",Pazo San Mauro Treixadura,301.0,4.0,93.0,93.0,22.0,8.16,,4.32,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-treixadura/w/158103?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Coto de Gomariz,Gewürztraminer_Alella,Exceptional,,Disponible,"Coto de Gomariz Gewürztraminer 2023 Alella, España Fermentado en barrica 4.76",Coto de Gomariz Gewürztraminer,1467.0,4.0,94.0,94.0,23.0,16.67,,4.76,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-gewürztraminer/w/598798?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Valdesil,Macabeo_Alella,Average,,Disponible,"Valdesil Macabeo 2021 Alella, España Joven 3.9",Valdesil Macabeo,1958.0,4.0,95.0,95.0,24.0,8.26,,3.9,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/valdesil-macabeo/w/665049?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Godeval,Moscatel_Conca de Barberà,Exceptional,,Disponible,"Godeval Moscatel 2020 Conca de Barberà, España Equilibrado 4.5",Godeval Moscatel,62.0,5.0,96.0,96.0,1.0,26.27,,4.5,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/godeval-moscatel/w/770013?year=2020
vinos_blancos_generados_20250717_122456.csv,2019.0,Mustiguillo,Xarel·lo_Rueda,Good Value,,Disponible,"Mustiguillo Xarel·lo 2019 Rueda, España Crianza sobre lías 4.18",Mustiguillo Xarel·lo,1853.0,5.0,97.0,97.0,2.0,17.12,,4.18,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/mustiguillo-xarel·lo/w/357289?year=2019
vinos_blancos_generados_20250717_122456.csv,2018.0,Gramona,Chardonnay_Conca de Barberà,Exceptional,,Disponible,"Gramona Chardonnay 2018 Conca de Barberà, España Equilibrado 4.52",Gramona Chardonnay,1548.0,5.0,98.0,98.0,3.0,17.26,,4.52,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/gramona-chardonnay/w/921722?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,A Coroa,Verdejo_Empordà,Good Value,,Disponible,"A Coroa Verdejo 2021 Empordà, España Frutal 4.0",A Coroa Verdejo,1058.0,5.0,99.0,99.0,4.0,10.35,,4.0,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/a-coroa-verdejo/w/896064?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Codorníu,Moscatel_Rioja,Average,,Disponible,"Codorníu Moscatel 2022 Rioja, España Intenso 3.92",Codorníu Moscatel,1342.0,5.0,100.0,100.0,5.0,41.34,,3.92,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/codorníu-moscatel/w/298853?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Codorníu,Pedro Ximénez_Ribeiro,Great Value,,Disponible,"Codorníu Pedro Ximénez 2023 Ribeiro, España Elegante 4.32",Codorníu Pedro Ximénez,1911.0,5.0,101.0,101.0,6.0,29.01,,4.32,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/codorníu-pedro ximénez/w/953696?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Menade,Tempranillo Blanco_Penedès,Good Value,,Disponible,"Menade Tempranillo Blanco 2019 Penedès, España Cítrico 4.04",Menade Tempranillo Blanco,1727.0,5.0,102.0,102.0,7.0,12.41,,4.04,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/menade-tempranillo blanco/w/507837?year=2019
vinos_blancos_generados_20250717_122456.csv,2018.0,García Viadero,Moscatel_Campo de Borja,Good Value,,Disponible,"García Viadero Moscatel 2018 Campo de Borja, España Mineral 4.02",García Viadero Moscatel,1137.0,5.0,103.0,103.0,8.0,15.72,,4.02,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-moscatel/w/635381?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Jean Leon Chardonnay,Macabeo_Rías Baixas,Exceptional,,Disponible,"Jean Leon Chardonnay Macabeo 2021 Rías Baixas, España Expresivo 4.68",Jean Leon Chardonnay Macabeo,1318.0,5.0,104.0,104.0,9.0,18.44,,4.68,Rías Baixas,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-macabeo/w/667661?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Pazo San Mauro,Viura_Somontano,Average,,Disponible,"Pazo San Mauro Viura 2020 Somontano, España Equilibrado 3.82",Pazo San Mauro Viura,521.0,5.0,105.0,105.0,10.0,21.22,,3.82,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-viura/w/138953?year=2020
vinos_blancos_generados_20250717_122456.csv,2019.0,Godeval,Tempranillo Blanco_Calatayud,Exceptional,,Disponible,"Godeval Tempranillo Blanco 2019 Calatayud, España Frutal 4.58",Godeval Tempranillo Blanco,866.0,5.0,106.0,106.0,11.0,21.39,,4.58,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/godeval-tempranillo blanco/w/911289?year=2019
vinos_blancos_generados_20250717_122456.csv,2020.0,Burgáns,Godello_Penedès,Good Value,,Disponible,"Burgáns Godello 2020 Penedès, España Frescura atlántica 4.07",Burgáns Godello,1398.0,5.0,107.0,107.0,12.0,16.67,,4.07,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/burgáns-godello/w/875288?year=2020
vinos_blancos_generados_20250717_122456.csv,2021.0,Terras Gauda,Macabeo_Cava,Great Value,,Disponible,"Terras Gauda Macabeo 2021 Cava, España Floral 4.3",Terras Gauda Macabeo,564.0,5.0,108.0,108.0,13.0,24.83,,4.3,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/terras-gauda-macabeo/w/573465?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Crego e Monaguillo,Treixadura_Alicante,Average,,Disponible,"Crego e Monaguillo Treixadura 2023 Alicante, España Delicado 3.91",Crego e Monaguillo Treixadura,1639.0,5.0,109.0,109.0,14.0,23.12,,3.91,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/crego-e-monaguillo-treixadura/w/487759?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Triay,Treixadura_Empordà,Good Value,,Disponible,"Triay Treixadura 2020 Empordà, España Equilibrado 4.17",Triay Treixadura,345.0,5.0,110.0,110.0,15.0,11.99,,4.17,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/triay-treixadura/w/176274?year=2020
vinos_blancos_generados_20250717_122456.csv,2022.0,Pago de Tharsys,Parellada_Somontano,Great Value,,Disponible,"Pago de Tharsys Parellada 2022 Somontano, España Cítrico 4.4",Pago de Tharsys Parellada,430.0,5.0,111.0,111.0,16.0,29.22,,4.4,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pago-de-tharsys-parellada/w/467183?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Casa Sicilia,Viura_Alicante,Good Value,,Disponible,"Casa Sicilia Viura 2022 Alicante, España Mineral 4.19",Casa Sicilia Viura,1292.0,5.0,112.0,112.0,17.0,26.85,,4.19,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/casa-sicilia-viura/w/445451?year=2022
vinos_blancos_generados_20250717_122456.csv,2020.0,Hermanos Lurton,Chardonnay_Penedès,Great Value,,Disponible,"Hermanos Lurton Chardonnay 2020 Penedès, España Fermentado en barrica 4.42",Hermanos Lurton Chardonnay,1128.0,5.0,113.0,113.0,18.0,26.25,,4.42,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-chardonnay/w/391491?year=2020
vinos_blancos_generados_20250717_122456.csv,2021.0,Shaya,Xarel·lo_Rioja,Great Value,,Disponible,"Shaya Xarel·lo 2021 Rioja, España Cítrico 4.48",Shaya Xarel·lo,897.0,5.0,114.0,114.0,19.0,15.7,,4.48,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/shaya-xarel·lo/w/635118?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Gramona,Verdejo_Calatayud,Good Value,,Disponible,"Gramona Verdejo 2022 Calatayud, España Mineral 4.14",Gramona Verdejo,714.0,5.0,115.0,115.0,20.0,18.29,,4.14,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/gramona-verdejo/w/878498?year=2022
vinos_blancos_generados_20250717_122456.csv,2020.0,Burgáns,Godello_Alella,Good Value,,Disponible,"Burgáns Godello 2020 Alella, España Elegante 4.13",Burgáns Godello,303.0,5.0,116.0,116.0,21.0,29.37,,4.13,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/burgáns-godello/w/100626?year=2020
vinos_blancos_generados_20250717_122456.csv,2022.0,Mustiguillo,Pedro Ximénez_Conca de Barberà,Average,,Disponible,"Mustiguillo Pedro Ximénez 2022 Conca de Barberà, España Joven 3.88",Mustiguillo Pedro Ximénez,990.0,5.0,117.0,117.0,22.0,14.65,,3.88,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/mustiguillo-pedro ximénez/w/734039?year=2022
vinos_blancos_generados_20250717_122456.csv,2019.0,Palacio de Bornos,Gewürztraminer_Ribeiro,Average,,Disponible,"Palacio de Bornos Gewürztraminer 2019 Ribeiro, España Fermentado en barrica 3.83",Palacio de Bornos Gewürztraminer,1093.0,5.0,118.0,118.0,23.0,26.47,,3.83,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/palacio-de-bornos-gewürztraminer/w/338033?year=2019
vinos_blancos_generados_20250717_122456.csv,2019.0,As Laxas,Pedro Ximénez_Empordà,Great Value,,Disponible,"As Laxas Pedro Ximénez 2019 Empordà, España Frescura atlántica 4.39",As Laxas Pedro Ximénez,794.0,5.0,119.0,119.0,24.0,10.21,,4.39,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/as-laxas-pedro ximénez/w/182752?year=2019
vinos_blancos_generados_20250717_122456.csv,2022.0,Rafael Palacios,Chardonnay_Calatayud,Exceptional,,Disponible,"Rafael Palacios Chardonnay 2022 Calatayud, España Complejo 4.72",Rafael Palacios Chardonnay,1066.0,6.0,120.0,120.0,1.0,26.46,,4.72,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/rafael-palacios-chardonnay/w/100054?year=2022
vinos_blancos_generados_20250717_122456.csv,2021.0,Triay,Pedro Ximénez_Valdeorras,Exceptional,,Disponible,"Triay Pedro Ximénez 2021 Valdeorras, España Intenso 4.75",Triay Pedro Ximénez,720.0,6.0,121.0,121.0,2.0,32.38,,4.75,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/triay-pedro ximénez/w/961316?year=2021
